,1tup_c,3exj_a,2wtt_a,1t4w_a,1qm0_a,1dx0_a,1ag2_a,1b10_a,1uw3_a,1jj2_b,1a3n_a,1bz0_a,1gcw_a,1out_a,1mbd_a,2ocj_a,4nfb_a,1qg3_a,6ldp_a,5fhx_a,1b9v_a,1byq_a,1c01_a,1csn_a,1d7b_a,1e8x_a,1f2a_a,1g65_a,1g8a_a,1i31_a,1j3h_a,1kbe_a,1l6r_a,1m4r_a,1n1d_a,1p3a_a,1q6a_a,1s7m_a,1t8a_a,1u2b_a,1v3a_a,1w4a_a,1x2a_a,1y3a_a,1z1a_a,2a2a_a,2c3a_a,2e1a_a,2f1a_a,2g1a_a,2h1a_a,2i1a_a,2j1a_a,2k1a_a,2l1a_a,2m1a_a,2n1a_a,2o1a_a,2p1a_a,2r1a_a,2u1a_a,2v1a_a,2w1a_a,2x1a_a,2y1a_a,2z1a_a,3a1a_a,3c1a_a,3d1a_a,3f1a_a,3g1a_a,3h1a_a,3i1a_a,3j1a_a,3k1a_a,3l1a_a,3m1a_a,3n1a_a,3o1a_a,3p1a_a,3r1a_a,3s1a_a,3t1a_a,3u1a_a,3v1a_a,3w1a_a
1v3a_a,9.876499999999993,10.493799999999993,20.0,11.728400000000008,10.576899999999995,10.576899999999995,9.708700000000007,11.111099999999993,9.433999999999997,12.963000000000008,10.638300000000001,10.638300000000001,10.714299999999994,12.676100000000005,11.111099999999993,9.876499999999993,10.833300000000008,11.111099999999993,13.58019999999999,13.114800000000002,11.728400000000008,11.728400000000008,10.493799999999993,12.963000000000008,11.728400000000008,14.814799999999991,11.728400000000008,14.197499999999991,11.728400000000008,11.728400000000008,11.728400000000008,16.326499999999996,10.493799999999993,12.676100000000005,11.904800000000009,14.285700000000006,12.149500000000003,11.39240000000001,11.111099999999993,12.5,100.0,12.345700000000008,11.111099999999993,9.876499999999993,14.0351,10.493799999999993,13.58019999999999,14.666700000000006,14.197499999999991,11.111099999999993,10.2941,12.280699999999996,10.638300000000001,11.728400000000008,11.728400000000008,9.876499999999993,10.493799999999993,12.5,10.948899999999995,12.213700000000003,11.728400000000008,10.416700000000006,14.197499999999991,13.79310000000001,13.58019999999999,14.197499999999991,11.363599999999991,12.345700000000008,10.638300000000001,13.2911,13.58019999999999,12.345700000000008,10.493799999999993,11.718800000000002,14.197499999999991,13.58019999999999,12.345700000000008,11.728400000000008,13.58019999999999,12.345700000000008,12.963000000000008,14.197499999999991,12.345700000000008,14.634100000000004,16.666700000000006,13.58019999999999
1w4a_a,11.794899999999998,10.309299999999993,17.5,10.714299999999994,11.538499999999999,12.5,12.621400000000008,9.836100000000002,11.320799999999991,11.803300000000007,14.893599999999992,14.893599999999992,14.285700000000006,14.788700000000006,11.111099999999993,11.340199999999996,15.833299999999994,11.2821,11.803300000000007,12.295100000000005,11.147499999999994,11.267600000000002,10.491799999999998,9.897599999999997,11.891899999999993,11.147499999999994,12.55810000000001,12.400000000000006,13.215900000000005,10.156199999999998,11.147499999999994,16.326499999999996,13.7778,12.676100000000005,13.492099999999994,12.244900000000001,14.018699999999995,13.2911,13.714300000000009,16.4062,12.345700000000008,100.0,10.819699999999997,10.702299999999994,13.157899999999998,10.197400000000002,12.253,14.666700000000006,11.475400000000008,12.440200000000004,14.7059,14.0351,14.893599999999992,11.147499999999994,10.163899999999998,8.852499999999992,10.819699999999997,15.0,13.1387,12.977099999999993,8.852499999999992,15.9722,13.770499999999998,14.94250000000001,11.475400000000008,12.459000000000003,12.878799999999998,11.333300000000008,13.475200000000001,11.39240000000001,12.843999999999994,11.148600000000002,9.836100000000002,14.843800000000002,11.475400000000008,12.878799999999998,13.382899999999992,11.475400000000008,11.147499999999994,10.320300000000003,12.459000000000003,14.754100000000008,13.114800000000002,17.0732,18.75,12.13109999999999
1x2a_a,11.2821,12.371099999999998,22.5,11.224500000000006,10.576899999999995,11.538499999999999,11.650499999999994,9.090900000000005,10.377400000000009,12.166200000000003,13.475200000000001,13.475200000000001,15.0,14.788700000000006,12.418300000000002,10.824699999999993,13.333300000000008,13.333300000000008,11.886300000000006,13.934399999999997,10.769199999999998,11.267600000000002,9.596000000000004,10.921499999999995,11.891899999999993,12.878799999999998,13.023300000000006,13.200000000000003,12.334800000000001,10.546900000000008,10.9422,16.326499999999996,12.0,11.971800000000002,13.492099999999994,16.326499999999996,15.887900000000002,15.189899999999994,13.142899999999997,13.281199999999998,11.111099999999993,10.819699999999997,100.0,10.367899999999992,12.280699999999996,11.184200000000004,11.0672,13.333300000000008,11.111099999999993,12.440200000000004,13.23530000000001,13.157899999999998,12.766000000000005,9.848500000000001,10.353500000000011,9.090900000000005,10.100999999999999,12.5,11.678799999999995,13.740499999999997,9.596000000000004,14.583299999999994,11.616199999999992,16.092,10.542200000000008,12.3737,11.363599999999991,12.333300000000008,14.184399999999997,13.2911,12.843999999999994,10.8108,11.585400000000007,14.0625,11.111099999999993,12.878799999999998,11.524199999999993,9.785899999999998,10.704999999999998,11.743800000000007,11.616199999999992,10.353500000000011,11.111099999999993,15.853700000000003,20.833299999999994,11.501599999999996
1y3a_a,10.769199999999998,10.309299999999993,17.5,12.244900000000001,11.538499999999999,12.5,12.621400000000008,9.364499999999992,11.320799999999991,10.702299999999994,13.475200000000001,13.475200000000001,12.857100000000003,11.971800000000002,11.111099999999993,10.824699999999993,14.166699999999992,11.2821,10.702299999999994,17.213099999999997,12.040099999999995,12.676100000000005,9.364499999999992,9.556299999999993,11.351399999999998,10.702299999999994,10.697699999999998,11.599999999999994,11.013199999999998,11.718800000000002,10.367899999999992,14.285700000000006,10.666699999999992,13.380300000000005,13.492099999999994,16.326499999999996,15.887900000000002,13.2911,12.0,13.281199999999998,9.876499999999993,10.702299999999994,10.367899999999992,100.0,14.912300000000002,11.371200000000002,10.671899999999994,20.0,10.702299999999994,10.047799999999995,11.76469999999999,15.789500000000004,12.766000000000005,9.364499999999992,10.367899999999992,7.692300000000003,10.367899999999992,13.333300000000008,12.4088,13.740499999999997,9.364499999999992,11.805599999999998,11.0368,16.092,11.0368,12.709000000000003,10.606099999999998,10.702299999999994,11.347499999999997,12.025300000000001,11.4679,9.459499999999991,10.367899999999992,15.625,10.0334,10.984799999999993,11.1524,10.0334,10.367899999999992,9.608499999999992,11.371200000000002,10.702299999999994,11.705699999999993,18.292699999999996,18.75,10.702299999999994
1z1a_a,10.526300000000006,10.526300000000006,17.5,12.280699999999996,11.538499999999999,10.576899999999995,10.679599999999994,10.526300000000006,10.377400000000009,14.0351,14.912300000000002,14.912300000000002,11.403499999999994,12.280699999999996,13.157899999999998,10.526300000000006,9.649100000000004,9.649100000000004,14.0351,13.157899999999998,13.157899999999998,16.666700000000006,9.649100000000004,14.0351,9.649100000000004,19.298199999999994,14.0351,14.0351,14.0351,14.912300000000002,14.0351,14.285700000000006,14.912300000000002,11.403499999999994,11.403499999999994,12.244900000000001,11.215000000000003,14.0351,13.157899999999998,9.649100000000004,14.0351,13.157899999999998,12.280699999999996,14.912300000000002,100.0,14.0351,14.0351,13.333300000000008,14.912300000000002,12.280699999999996,11.403499999999994,11.403499999999994,12.280699999999996,13.157899999999998,12.280699999999996,7.017499999999998,12.280699999999996,11.403499999999994,12.280699999999996,10.526300000000006,13.157899999999998,11.403499999999994,12.280699999999996,12.643699999999995,13.157899999999998,13.157899999999998,8.771900000000002,14.0351,14.0351,11.403499999999994,10.526300000000006,14.0351,13.157899999999998,13.157899999999998,14.912300000000002,14.0351,14.0351,13.157899999999998,14.912300000000002,13.157899999999998,13.157899999999998,14.0351,14.0351,13.414599999999993,16.666700000000006,16.666700000000006
2a2a_a,11.2821,10.309299999999993,25.0,13.775499999999994,12.5,13.461500000000001,12.621400000000008,9.868399999999994,12.264200000000002,10.8553,12.766000000000005,12.766000000000005,14.285700000000006,12.676100000000005,15.032700000000006,11.340199999999996,13.333300000000008,11.2821,10.526300000000006,13.934399999999997,9.539500000000004,14.084500000000006,9.539500000000004,14.334499999999991,10.8108,12.828900000000004,11.16279999999999,12.400000000000006,11.894300000000001,11.718800000000002,22.368399999999994,14.285700000000006,12.0,14.788700000000006,13.492099999999994,16.326499999999996,14.018699999999995,11.39240000000001,13.142899999999997,13.281199999999998,10.493799999999993,10.197400000000002,11.184200000000004,11.371200000000002,14.0351,100.0,10.276700000000005,17.333299999999994,12.171099999999996,11.4833,11.029399999999995,15.789500000000004,14.893599999999992,10.197400000000002,11.513199999999998,7.8947,12.828900000000004,11.666699999999992,13.8686,12.977099999999993,11.842100000000002,13.888900000000007,10.526300000000006,16.092,9.868399999999994,12.171099999999996,12.121200000000002,10.666699999999992,12.766000000000005,12.658199999999994,12.843999999999994,11.148600000000002,10.526300000000006,12.5,13.486800000000002,13.257599999999996,12.639399999999995,9.868399999999994,12.171099999999996,18.14949999999999,11.184200000000004,11.184200000000004,11.842100000000002,17.0732,16.666700000000006,10.8553
2c3a_a,10.2564,12.371099999999998,22.5,11.734700000000004,13.461500000000001,14.423100000000005,14.563099999999991,10.671899999999994,14.150899999999993,10.671899999999994,10.638300000000001,10.638300000000001,11.428600000000003,11.267600000000002,13.0719,10.309299999999993,11.666699999999992,12.307699999999997,12.253,12.295100000000005,11.0672,10.328599999999994,9.8814,10.671899999999994,11.891899999999993,14.229199999999992,10.697699999999998,10.399999999999991,12.775300000000001,9.090900000000005,11.0672,12.244900000000001,9.7778,14.084500000000006,12.698399999999992,16.326499999999996,12.149500000000003,11.39240000000001,13.142899999999997,12.5,13.58019999999999,12.253,11.0672,10.671899999999994,14.0351,10.276700000000005,100.0,18.666700000000006,11.462499999999991,10.526300000000006,11.029399999999995,10.526300000000006,11.347499999999997,10.276700000000005,10.671899999999994,9.486199999999997,9.090900000000005,12.5,12.4088,11.450400000000002,10.276700000000005,12.5,12.648200000000003,13.79310000000001,10.276700000000005,11.462499999999991,11.363599999999991,11.462499999999991,11.347499999999997,10.759500000000003,10.5505,11.857700000000008,9.486199999999997,13.281199999999998,10.671899999999994,10.671899999999994,10.276700000000005,9.090900000000005,12.648200000000003,11.462499999999991,13.043499999999995,13.438699999999997,11.0672,14.634100000000004,14.583299999999994,11.0672
2e1a_a,13.333300000000008,14.666700000000006,15.0,14.666700000000006,14.666700000000006,16.0,13.333300000000008,13.333300000000008,14.666700000000006,16.0,13.333300000000008,13.333300000000008,16.0,12.0,16.0,13.333300000000008,13.333300000000008,14.666700000000006,16.0,12.0,14.666700000000006,16.0,10.666699999999992,16.0,16.0,17.333299999999994,12.0,14.666700000000006,14.666700000000006,16.0,13.333300000000008,12.244900000000001,16.0,14.666700000000006,16.0,12.0,12.0,13.333300000000008,16.0,13.333300000000008,14.666700000000006,14.666700000000006,13.333300000000008,20.0,13.333300000000008,17.333299999999994,18.666700000000006,100.0,16.0,17.333299999999994,14.666700000000006,14.666700000000006,14.666700000000006,12.0,14.666700000000006,8.0,14.666700000000006,12.0,13.333300000000008,13.333300000000008,13.333300000000008,14.666700000000006,18.666700000000006,10.666699999999992,14.666700000000006,16.0,9.333299999999994,17.333299999999994,13.333300000000008,13.333300000000008,13.333300000000008,13.333300000000008,16.0,16.0,16.0,14.666700000000006,14.666700000000006,13.333300000000008,16.0,17.333299999999994,18.666700000000006,18.666700000000006,17.333299999999994,13.333300000000008,16.666700000000006,14.666700000000006
2f1a_a,13.333300000000008,13.917500000000004,30.0,12.755099999999999,15.384600000000006,16.346199999999996,16.504900000000006,8.571399999999997,16.0377,11.572699999999998,15.602799999999988,15.602799999999988,14.285700000000006,14.084500000000006,13.0719,13.40209999999999,15.0,12.820499999999996,11.886300000000006,14.754100000000008,11.538499999999999,12.676100000000005,7.9803,12.96929999999999,11.351399999999998,9.393600000000006,12.55810000000001,12.0,11.894300000000001,12.890599999999992,10.334299999999999,16.326499999999996,12.888900000000007,15.492999999999995,14.285700000000006,15.3061,14.018699999999995,14.557000000000002,13.714300000000009,13.281199999999998,14.197499999999991,11.475400000000008,11.111099999999993,10.702299999999994,14.912300000000002,12.171099999999996,11.462499999999991,16.0,100.0,11.4833,13.970600000000005,14.912300000000002,14.184399999999997,9.637200000000007,9.261099999999999,8.84620000000001,10.517799999999994,15.0,16.058399999999992,13.740499999999997,8.867000000000004,14.583299999999994,11.973399999999998,18.3908,11.445799999999991,11.637100000000004,12.878799999999998,12.0,14.893599999999992,13.924099999999996,12.843999999999994,11.486500000000007,10.670699999999997,13.281199999999998,10.278400000000005,12.5,13.754599999999996,11.009199999999993,10.966099999999997,12.811399999999992,11.397800000000004,11.6832,10.649799999999999,18.292699999999996,18.75,12.779600000000002
2g1a_a,9.230799999999988,9.79379999999999,17.5,10.204100000000011,13.461500000000001,11.538499999999999,13.592200000000005,9.090900000000005,12.264200000000002,12.918700000000001,12.056699999999992,12.056699999999992,10.0,13.380300000000005,11.76469999999999,9.278400000000005,11.666699999999992,10.769199999999998,12.440200000000004,13.114800000000002,10.526300000000006,11.004800000000003,10.047799999999995,11.961699999999993,11.351399999999998,13.875600000000006,10.047799999999995,10.526300000000006,11.004800000000003,10.526300000000006,11.004800000000003,14.285700000000006,11.4833,10.563400000000001,11.111099999999993,12.244900000000001,12.149500000000003,13.2911,10.857100000000003,14.0625,11.111099999999993,12.440200000000004,12.440200000000004,10.047799999999995,12.280699999999996,11.4833,10.526300000000006,17.333299999999994,11.4833,100.0,11.029399999999995,13.157899999999998,12.766000000000005,10.047799999999995,10.047799999999995,9.569400000000002,10.047799999999995,13.333300000000008,11.678799999999995,14.503799999999998,11.004800000000003,12.5,13.397099999999995,12.643699999999995,12.440200000000004,11.4833,10.606099999999998,11.961699999999993,10.638300000000001,12.025300000000001,10.526300000000006,11.004800000000003,11.4833,10.9375,11.4833,11.961699999999993,11.4833,11.961699999999993,12.440200000000004,12.440200000000004,11.961699999999993,14.354100000000003,10.526300000000006,12.195099999999996,16.666700000000006,12.440200000000004
2h1a_a,10.2941,11.029399999999995,15.0,11.76469999999999,11.538499999999999,11.538499999999999,10.679599999999994,10.2941,11.320799999999991,13.23530000000001,12.5,12.5,11.76469999999999,12.5,9.558800000000005,10.2941,10.0,12.5,14.7059,9.836100000000002,13.23530000000001,13.23530000000001,11.029399999999995,12.5,11.76469999999999,12.5,12.5,13.23530000000001,11.76469999999999,11.76469999999999,11.76469999999999,10.204100000000011,16.176500000000004,9.558800000000005,13.492099999999994,12.244900000000001,14.953299999999999,11.76469999999999,14.7059,10.9375,10.2941,14.7059,13.23530000000001,11.76469999999999,11.403499999999994,11.029399999999995,11.029399999999995,14.666700000000006,13.970600000000005,11.029399999999995,100.0,14.912300000000002,9.558800000000005,12.5,11.76469999999999,5.147100000000009,12.5,12.5,9.558800000000005,10.686999999999998,10.2941,11.029399999999995,13.970600000000005,11.494299999999996,13.23530000000001,16.176500000000004,12.878799999999998,14.7059,13.970600000000005,14.7059,11.76469999999999,11.76469999999999,13.23530000000001,11.718800000000002,14.7059,12.5,13.23530000000001,12.5,13.23530000000001,11.76469999999999,12.5,14.7059,11.76469999999999,15.853700000000003,12.5,15.441199999999995
2i1a_a,10.526300000000006,11.403499999999994,15.0,11.403499999999994,9.615399999999994,8.653800000000004,10.679599999999994,12.280699999999996,11.320799999999991,12.280699999999996,12.280699999999996,12.280699999999996,12.280699999999996,13.157899999999998,13.157899999999998,10.526300000000006,9.649100000000004,12.280699999999996,14.0351,13.157899999999998,12.280699999999996,14.0351,12.280699999999996,12.280699999999996,11.403499999999994,14.912300000000002,13.157899999999998,14.912300000000002,16.666700000000006,13.157899999999998,13.157899999999998,14.285700000000006,13.157899999999998,13.157899999999998,14.0351,12.244900000000001,12.149500000000003,13.157899999999998,13.157899999999998,8.771900000000002,12.280699999999996,14.0351,13.157899999999998,15.789500000000004,11.403499999999994,15.789500000000004,10.526300000000006,14.666700000000006,14.912300000000002,13.157899999999998,14.912300000000002,100.0,11.403499999999994,12.280699999999996,15.789500000000004,7.8947,11.403499999999994,8.771900000000002,11.403499999999994,13.157899999999998,15.789500000000004,13.157899999999998,13.157899999999998,12.643699999999995,14.912300000000002,13.157899999999998,10.526300000000006,13.157899999999998,13.157899999999998,14.0351,13.157899999999998,13.157899999999998,13.157899999999998,11.403499999999994,15.789500000000004,15.789500000000004,13.157899999999998,12.280699999999996,14.0351,14.0351,13.157899999999998,14.0351,13.157899999999998,14.634100000000004,14.583299999999994,13.157899999999998
2j1a_a,11.347499999999997,11.347499999999997,17.5,10.638300000000001,15.384600000000006,14.423100000000005,14.563099999999991,12.056699999999992,14.150899999999993,15.602799999999988,12.766000000000005,12.766000000000005,10.0,10.638300000000001,12.056699999999992,11.347499999999997,13.333300000000008,12.056699999999992,12.056699999999992,10.655699999999996,13.475200000000001,13.475200000000001,11.347499999999997,11.347499999999997,14.184399999999997,12.766000000000005,12.766000000000005,12.056699999999992,13.475200000000001,12.766000000000005,14.184399999999997,12.244900000000001,12.056699999999992,10.638300000000001,11.904800000000009,10.204100000000011,14.953299999999999,12.766000000000005,14.184399999999997,11.718800000000002,10.638300000000001,14.893599999999992,12.766000000000005,12.766000000000005,12.280699999999996,14.893599999999992,11.347499999999997,14.666700000000006,14.184399999999997,12.766000000000005,9.558800000000005,11.403499999999994,100.0,8.510599999999997,12.766000000000005,8.510599999999997,12.056699999999992,11.666699999999992,10.218999999999994,12.977099999999993,10.638300000000001,13.475200000000001,13.475200000000001,12.643699999999995,13.475200000000001,16.3121,9.090900000000005,14.184399999999997,9.929100000000005,12.766000000000005,12.766000000000005,11.347499999999997,12.056699999999992,13.281199999999998,13.475200000000001,12.056699999999992,14.184399999999997,14.184399999999997,16.3121,12.056699999999992,12.766000000000005,14.184399999999997,13.475200000000001,14.634100000000004,14.583299999999994,13.475200000000001
2k1a_a,10.2564,11.340199999999996,15.0,9.183699999999988,11.538499999999999,9.615399999999994,10.679599999999994,7.029499999999999,9.433999999999997,10.68249999999999,11.347499999999997,11.347499999999997,12.857100000000003,10.563400000000001,14.379099999999994,10.309299999999993,11.666699999999992,9.7436,12.661500000000004,10.655699999999996,9.230799999999988,10.328599999999994,7.369599999999991,10.58019999999999,10.8108,10.463700000000003,9.76740000000001,10.0,10.572699999999998,11.328099999999992,10.9422,10.204100000000011,10.666699999999992,11.971800000000002,10.317499999999995,17.346900000000005,14.018699999999995,13.2911,10.857100000000003,11.718800000000002,11.728400000000008,11.147499999999994,9.848500000000001,9.364499999999992,13.157899999999998,10.197400000000002,10.276700000000005,12.0,9.637200000000007,10.047799999999995,12.5,12.280699999999996,8.510599999999997,100.0,9.637200000000007,8.269199999999998,9.061499999999995,11.666699999999992,11.678799999999995,10.686999999999998,9.523800000000008,11.111099999999993,11.529899999999998,14.94250000000001,9.638599999999997,11.637100000000004,11.363599999999991,12.666699999999992,12.766000000000005,9.493700000000004,11.009199999999993,12.5,10.060999999999993,11.718800000000002,10.278400000000005,13.636400000000009,12.639399999999995,10.703400000000002,12.793700000000001,11.031999999999996,11.828000000000003,10.693100000000001,9.74730000000001,13.414599999999993,10.416700000000006,10.54310000000001
2l1a_a,9.7436,9.79379999999999,20.0,9.183699999999988,12.5,10.576899999999995,10.679599999999994,8.831800000000001,11.320799999999991,9.198799999999991,14.184399999999997,14.184399999999997,10.714299999999994,11.971800000000002,13.725499999999997,10.824699999999993,10.833300000000008,12.307699999999997,10.594300000000004,12.295100000000005,10.0,11.267600000000002,8.684200000000004,9.21499999999999,10.8108,9.6314,10.232600000000005,12.400000000000006,11.013199999999998,10.156199999999998,9.726399999999998,16.326499999999996,11.111099999999993,11.971800000000002,11.904800000000009,12.244900000000001,12.149500000000003,13.2911,9.714299999999994,10.9375,11.728400000000008,10.163899999999998,10.353500000000011,10.367899999999992,12.280699999999996,11.513199999999998,10.671899999999994,14.666700000000006,9.261099999999999,10.047799999999995,11.76469999999999,15.789500000000004,12.766000000000005,9.637200000000007,100.0,8.653800000000004,9.870599999999996,14.166699999999992,14.598500000000001,12.213700000000003,8.238599999999991,11.805599999999998,9.312600000000003,12.643699999999995,11.747,9.072999999999993,12.878799999999998,12.0,14.184399999999997,9.493700000000004,10.5505,13.175700000000006,11.890199999999993,11.718800000000002,9.850099999999998,10.606099999999998,10.408900000000003,9.785899999999998,9.660600000000002,10.676200000000009,9.892499999999998,9.108899999999991,10.1083,13.414599999999993,16.666700000000006,10.54310000000001
2m1a_a,8.205100000000002,8.762900000000002,12.5,9.6939,9.615399999999994,10.576899999999995,7.766999999999996,7.884599999999992,9.433999999999997,9.792299999999997,8.510599999999997,8.510599999999997,9.285699999999991,9.859200000000001,7.843100000000007,8.247399999999999,11.666699999999992,8.7179,9.043900000000008,9.836100000000002,8.974400000000003,7.042299999999997,10.769199999999998,8.8737,7.567599999999999,8.461500000000001,8.372100000000003,7.599999999999994,9.251100000000008,7.8125,8.206699999999998,10.204100000000011,8.888900000000007,9.154899999999998,5.555599999999998,14.285700000000006,11.215000000000003,10.126599999999996,12.571399999999997,10.156199999999998,9.876499999999993,8.852499999999992,9.090900000000005,7.692300000000003,7.017499999999998,7.8947,9.486199999999997,8.0,8.84620000000001,9.569400000000002,5.147100000000009,7.8947,8.510599999999997,8.269199999999998,8.653800000000004,100.0,8.076899999999995,10.833300000000008,6.569299999999998,6.10690000000001,9.038499999999999,9.7222,11.3082,8.045999999999992,9.638599999999997,9.072999999999993,9.090900000000005,10.666699999999992,8.510599999999997,8.227800000000002,11.926599999999993,10.8108,8.841499999999996,10.156199999999998,7.494599999999991,12.5,11.895899999999997,6.422000000000011,12.532600000000002,8.896799999999999,8.8172,9.90100000000001,6.346199999999996,12.195099999999996,12.5,8.306700000000006
2n1a_a,10.769199999999998,10.309299999999993,15.0,10.714299999999994,12.5,13.461500000000001,10.679599999999994,10.841400000000007,11.320799999999991,11.275999999999996,10.638300000000001,10.638300000000001,12.857100000000003,11.267600000000002,12.418300000000002,10.824699999999993,10.0,11.2821,10.0775,11.475400000000008,10.512799999999999,11.737099999999998,8.414200000000008,11.604099999999988,9.729699999999994,11.165000000000006,10.232600000000005,11.599999999999994,11.013199999999998,11.718800000000002,10.0304,16.326499999999996,11.111099999999993,11.971800000000002,11.904800000000009,14.285700000000006,12.149500000000003,12.025300000000001,10.857100000000003,10.9375,10.493799999999993,10.819699999999997,10.100999999999999,10.367899999999992,12.280699999999996,12.828900000000004,9.090900000000005,14.666700000000006,10.517799999999994,10.047799999999995,12.5,11.403499999999994,12.056699999999992,9.061499999999995,9.870599999999996,8.076899999999995,100.0,10.833300000000008,15.328500000000005,12.977099999999993,8.576099999999997,11.111099999999993,9.977800000000002,13.79310000000001,10.843400000000003,10.059200000000004,11.363599999999991,10.666699999999992,11.347499999999997,9.493700000000004,10.091700000000003,9.459499999999991,10.9756,10.9375,10.492500000000007,9.090900000000005,10.780699999999996,10.703400000000002,9.660600000000002,11.031999999999996,10.322600000000008,10.495000000000005,11.552300000000002,15.853700000000003,16.666700000000006,10.223600000000005
2o1a_a,10.833300000000008,10.833300000000008,15.0,12.5,13.461500000000001,11.538499999999999,13.592200000000005,15.0,12.264200000000002,10.833300000000008,12.5,12.5,13.333300000000008,10.833300000000008,10.833300000000008,10.833300000000008,11.666699999999992,13.333300000000008,13.333300000000008,10.833300000000008,11.666699999999992,11.666699999999992,9.166700000000006,11.666699999999992,12.5,13.333300000000008,13.333300000000008,15.833299999999994,14.166699999999992,13.333300000000008,12.5,12.244900000000001,10.833300000000008,11.666699999999992,14.166699999999992,11.224500000000006,12.149500000000003,14.166699999999992,12.5,9.166700000000006,12.5,15.0,12.5,13.333300000000008,11.403499999999994,11.666699999999992,12.5,12.0,15.0,13.333300000000008,12.5,8.771900000000002,11.666699999999992,11.666699999999992,14.166699999999992,10.833300000000008,10.833300000000008,100.0,10.833300000000008,12.5,11.666699999999992,10.833300000000008,12.5,12.643699999999995,12.5,12.5,9.166700000000006,12.5,10.833300000000008,11.666699999999992,11.666699999999992,13.333300000000008,12.5,9.166700000000006,12.5,12.5,12.5,14.166699999999992,11.666699999999992,12.5,15.0,10.833300000000008,15.0,12.195099999999996,12.5,14.166699999999992
2p1a_a,10.218999999999994,13.1387,17.5,10.948899999999995,13.461500000000001,12.5,10.679599999999994,10.948899999999995,12.264200000000002,10.948899999999995,11.678799999999995,11.678799999999995,12.4088,10.218999999999994,13.1387,10.218999999999994,10.833300000000008,10.948899999999995,13.1387,11.475400000000008,14.598500000000001,14.598500000000001,10.948899999999995,15.328500000000005,12.4088,15.328500000000005,11.678799999999995,13.1387,12.4088,13.8686,14.598500000000001,14.285700000000006,12.4088,12.4088,11.904800000000009,12.244900000000001,12.149500000000003,9.489099999999993,9.489099999999993,10.156199999999998,10.948899999999995,13.1387,11.678799999999995,12.4088,12.280699999999996,13.8686,12.4088,13.333300000000008,16.058399999999992,11.678799999999995,9.558800000000005,11.403499999999994,10.218999999999994,11.678799999999995,14.598500000000001,6.569299999999998,15.328500000000005,10.833300000000008,100.0,10.686999999999998,10.948899999999995,10.218999999999994,12.4088,13.79310000000001,13.1387,13.1387,8.333299999999994,11.678799999999995,10.948899999999995,9.489099999999993,11.678799999999995,12.4088,12.4088,10.156199999999998,14.598500000000001,13.1387,14.598500000000001,13.8686,13.1387,10.948899999999995,14.598500000000001,13.8686,14.598500000000001,14.634100000000004,14.583299999999994,15.328500000000005
2r1a_a,11.450400000000002,11.450400000000002,20.0,10.686999999999998,10.576899999999995,11.538499999999999,11.650499999999994,13.740499999999997,12.264200000000002,12.977099999999993,10.686999999999998,10.686999999999998,10.686999999999998,11.450400000000002,11.450400000000002,11.450400000000002,11.666699999999992,12.977099999999993,13.740499999999997,10.655699999999996,12.213700000000003,11.450400000000002,9.923699999999997,14.503799999999998,12.213700000000003,14.503799999999998,14.503799999999998,13.740499999999997,15.267200000000003,13.740499999999997,13.740499999999997,14.285700000000006,14.503799999999998,10.686999999999998,11.111099999999993,9.183699999999988,10.2804,12.213700000000003,14.503799999999998,8.593800000000002,12.213700000000003,12.977099999999993,13.740499999999997,13.740499999999997,10.526300000000006,12.977099999999993,11.450400000000002,13.333300000000008,13.740499999999997,14.503799999999998,10.686999999999998,13.157899999999998,12.977099999999993,10.686999999999998,12.213700000000003,6.10690000000001,12.977099999999993,12.5,10.686999999999998,100.0,12.213700000000003,10.686999999999998,12.213700000000003,11.494299999999996,14.503799999999998,16.030500000000004,12.213700000000003,12.977099999999993,11.450400000000002,12.213700000000003,13.740499999999997,12.213700000000003,13.740499999999997,9.375,12.977099999999993,16.793899999999994,12.213700000000003,12.213700000000003,12.977099999999993,12.213700000000003,15.267200000000003,14.503799999999998,11.450400000000002,12.195099999999996,14.583299999999994,12.977099999999993
